year,title,director,cast,gross_raw,gross_cr,nepo_kid,nepo_kids_in_cast
2023,Rocky Aur Rani Kii Prem Kahaani,Karan Johar,Ranveer Singh; Alia Bhatt; Jaya Bachchan; Dharmendra; Shabana Azmi; Tota Roy Chowdhury; Churni Ganguly; Anjali Anand; Aamir Bashir; Kshitee Jog,₹355.61 crore,355.61,yes,Alia Bhatt
2023,One Friday Night,Manish Gupta,Raveena Tandon; Milind Soman; Vidhi Chitalia,,,no,
2023,Panch Kriti,Sannjoy Bhargv,Brijendra Kala; Umesh Bajpai; Sagar Wahi; Purva Parag; Mahi Soni,,,no,
2023,Lafzon Mein Pyaar,Raja Randeep Giri Dhiraj Mishra,Anita Raj; Zarina Wahab; Vivek Anand Mishra; Kanchan Agnihotri; Mir Sarwar,,,no,
2023,Gadar 2,Anil Sharma,Sunny Deol; Ameesha Patel; Utkarsh Sharma,₹691.08 crore,691.08,yes,Sunny Deol
2023,OMG 2,Amit Rai,Akshay Kumar; Yami Gautam; Pankaj Tripathi; Arun Govil,₹221.08 crore,221.08,no,
2023,Ghoomer,R. Balki,Abhishek Bachchan; Saiyami Kher; Shabana Azmi; Angad Bedi,est. ₹7 crore,7.00,yes,Abhishek Bachchan
2023,Non Stop Dhamaal,Irshad Khan,Annu Kapoor; Rajpal Yadav; Asrani; Manoj Joshi; Priyanshu Chatterjee; Veronica Vanij,,,no,
2023,Dream Girl 2,Raaj Shaandilyaa,Ayushmann Khurrana; Ananya Panday; Annu Kapoor; Paresh Rawal; Vijay Raaz; Manoj Joshi; Rajpal Yadav; Asrani; Seema Pahwa; Manjot Singh; Abhishek Banerjee,₹140.56 crore,140.56,yes,Ananya Panday
2023,Akelli,Pranay Meshram,Nushrratt Bharuccha; Nishant Dahiya; Tsahi Halevi; Amir Boutrous,,,no,
2023,Goldfish,Pushan Kripalani,Kalki Koechlin; Deepti Naval; Rajit Kapoor; Gordon Warnecke,,,no,
2023,Friday Night Plan,Vatsal Neelakantan,Juhi Chawla; Babil Khan; Amrith Jayan; Medha Rana; Aadhya Anand; Ninad Kamat,,,yes,Babil Khan
2023,Mystery of the Tattoo,Kalaiarasi Sathappan Ganesh Mahadevan,Rohit Raaj; Daisy Shah; Ameesha Patel; Arjun Rampal,,,no,
2023,Love All,Sudhanshu Sharma,Kay Kay Menon; Swastika Mukherjee; Shriswara; Robin Das; Sumit Arora,,,no,
2023,Jawan,Atlee,Shah Rukh Khan; Nayanthara; Vijay Sethupathi; Priyamani; Sanya Malhotra; Deepika Padukone,"₹1,148.32–1,159 crore",0.00,no,
2023,Haddi,Akshat Ajay Sharma,Nawazuddin Siddiqui; Anurag Kashyap; Ila Arun,,,no,
2023,Jaane Jaan,Sujoy Ghosh,Kareena Kapoor Khan; Jaideep Ahlawat; Vijay Varma,,,yes,Kareena Kapoor Khan
2023,The Great Indian Family,Vijay Krishna Acharya,Vicky Kaushal; Manushi Chhillar,₹5.65 crore,5.65,yes,Vicky Kaushal
2023,Sukhee,Sonal Joshi,Shilpa Shetty; Amit Sadh; Kusha Kapila; Dilnaz Irani,₹1.65 crore,1.65,no,
2023,The Purvanchal Files,Swarup Ghosh,Siddharth Pandey; Shivani Thakur; Zarina Wahab; Mukesh Tiwari; Govind Namdeo,,,no,
2023,The Rise Of Sudarshan Chakra,Anil Kulchainiya,Yashpal Sharma; Preeti Jhangiani; Milind Gunaji; Rakesh Bedi,,,no,
2023,The Vaccine War,Vivek Agnihotri,Anupam Kher; Nana Patekar; Raima Sen; Pallavi Joshi,est. ₹9.47 crore,9.47,no,
2023,Fukrey 3,Mrighdeep Singh,Pankaj Tripathi; Pulkit Samrat; Varun Sharma; Richa Chadha; Manjot Singh,₹128.37 crore,128.37,no,
2023,Pyaar Hai Toh Hai,Pradeep R.K. Chaudhary,Karan Hariharan; Paanie Kashyap,,,no,
2023,Dvand: The Internal Conflict,Ishtiyak Khan,Ishtiyak Khan; Sanjay Mishra; Vikram Kochhar; Ipshita Chakraborty Singh; Faiz Mohammed Khan,,,no,
2023,Tumse Na Ho Payega,Abhishek Sinha,Ishwak Singh; Mahima Makwana; Gaurav Pandey; Amala Akkineni; Gurpreet Saini,,,no,
2023,Dono,Avnish S. Barjatya,Rajveer Deol; Paloma,₹ 70 lakh,0.70,yes,Rajveer Deol
2023,Khufiya,Vishal Bharadwaj,Tabu; Ali Fazal; Wamiqa Gabbi; Ashish Vidyarthi; Azmeri Haque Badhon; Alexx O'Nell,,,no,
2023,Mission Raniganj,Tinu Suresh Desai,Akshay Kumar; Parineeti Chopra,est. ₹45.66 crore,45.66,no,
2023,Thank You for Coming,Karan Boolani,Bhumi Pednekar; Shehnaaz Gill; Dolly Singh; Kusha Kapila; Shibani Bedi; Karan Kundrra; Tejaswi Dev Chaudhary; Saloni Daini,est. ₹9.64 crores,9.64,no,
2023,Yaatris,Harish Vyas,Raghubir Yadav; Seema Pahwa; Anuraag Malhan; Jamie Lever; Chahatt Khanna,,,no,
2023,Dhak Dhak,Tarun Dudeja,Ratna Pathak Shah; Dia Mirza; Fatima Sana Shaikh; Sanjana Sanghi,,,no,
2023,Guthlee Ladoo,Ishrat R. Khan,Sanjay Mishra; Heet Sharma; Subrat Dutta; Kalyanee Mulay,,,no,
2023,Darran Chhoo,Bharat Ratan,Karan Patel; Ankita Bhargava Patel; Ashutosh Rana; Manoj Joshi; Saanand Verma; Smiriti Kalra,,,no,
2023,Bhagwan Bharose,Shiladitya Bora,Vinay Pathak; Masumeh Makhija; Manurishi Chaddha; Shrikant Verma; Satendra Soni; Sparsh Suman,,,no,
2023,Ganapath,Vikas Bahl,Amitabh Bachchan; Tiger Shroff; Kriti Sanon; Elli AvrRam,₹13.38 crore,13.38,yes,Tiger Shroff
2023,Yaariyan 2,Radhika Rao Vinay Sapru,Divya Khosla Kumar; Yash Daasguptaa; Pearl V Puri; Meezaan Jafri; Anaswara Rajan; Priya Prakash Varrier; Warina Hussain,₹ 2.67 crore,2.67,yes,Meezaan Jafri
2023,12th Fail,Vidhu Vinod Chopra,Vikrant Massey; Medha Shankar; Priyanshu Chatterjee; Harish Khanna,est. ₹69.64 crore,69.64,no,
2023,Tejas,Sarvesh Mewara,Kangana Ranaut,₹ 5.6 crore,5.60,no,
2023,Sajini Shinde Ka Viral Video,Mikhil Musale,Nimrat Kaur; Radhika Madan; Bhagyashree; Sumeet Vyas; Subodh Bhave; Chinmay Mandlekar,,,no,
2023,Mujib: The Making of a Nation,Shyam Benegal,Arifin Shuvoo; Nusrat Imrose Tisha; Nusraat Faria; Fazlur Rahman Babu; Shahidul Alam Sachchu; Deepak Antani,,,no,
2023,Pyar Ki Policy,Sudhish Kumar Sharma,Manoj Bakshi; Girish Thapar; Vikas Giri; Jolly Bhatia; Megha Saxsena; Sunny Prajapati,,,no,
2023,Mandali,Rakesh Chaturvedi Om,Abhishek Duhan; Rajniesh Duggall; Brijendra Kala; Vineet Kumar; Aanchal Munjal,,,no,
2023,Aankh Micholi,Umesh Shukla,Abhimanyu Dassani; Mrunal Thakur; Paresh Rawal; Sharman Joshi; Divya Dutta; Abhishek Banerjee; Darshan Jariwala; Vijay Raaz,est. ₹ 1.50 crore,1.50,no,
2023,The Lady Killer,Ajay Bahl,Arjun Kapoor; Bhumi Pednekar,₹ 0.01 crore,0.01,yes,Arjun Kapoor
2023,Lakeerein,Durgesh Pathak,Ashutosh Rana; Bidita Bag; Tia Bajpai; Rajesh Jais,,,no,
2023,Hukus Bukus,Vinay Bharadwaj Saumitra Singh,Darsheel Safary; Arun Govil; Sajjad Delafrooz; Gautam Vij; Mir Sarwar,,,no,
2023,UT69,Shahnawaz Ali,Raj Kundra; Kumar Saurabh,,,no,
2023,Three of Us,Avinash Arun Dhaware,Shefali Shah; Jaideep Ahlawat; Swanand Kirkire,,,no,
2023,Shastry Viruddh Shastry,Shiboprosad Mukherjee Nandita Roy,Paresh Rawal; Shiv Panditt; Neena Kulkarni; Mimi Chakraborty,,,no,
2023,Pippa,Raja Krishna Menon,Ishaan Khatter; Mrunal Thakur; Priyanshu Painyuli; Soni Razdan,,,yes,Ishaan Khatter
2023,Tiger 3,Maneesh Sharma,Salman Khan; Katrina Kaif; Emraan Hashmi,₹466.63 crore,466.63,yes,Salman Khan; Emraan Hashmi
2023,Apurva,Nikhil Nagesh Bhat,Tara Sutaria; Abhishek Banerjee; Rajpal Yadav; Dhairya Karwa,,,no,
2023,Khichdi 2: Mission Paanthukistan,Aatish Kapadia,Supriya Pathak; Rajeev Mehta; Anang Desai; Vandana Pathak; Kirti Kulhari; Jamnadas Majethia,₹5.65 crore,5.65,no,
2023,Sab Moh Maaya Hai,Abhinav Pareek,Sharman Joshi; Annu Kapoor,,,no,
2023,Farrey,Soumendra Padhi,Alizeh Agnihotri; Zeyn Shaw; Sahil Mehta; Prasanna Bisht; Ronit Roy; Juhi Babbar,₹2.25 crore,2.25,yes,Juhi Babbar
2023,Starfish,Akhilesh Jaiswal,Khushalii Kumar; Milind Soman; Ehan Bhat; Tusharr Khanna,₹ 0.10 crore,0.10,no,
2023,Do Ajnabee,Sanjeev Kumar Rajput,Aarya Babbar; Ankit Bathla; Anu Mitra; Aman Yatan Verma,,,no,
2023,Animal,Sandeep Reddy Vanga,Ranbir Kapoor; Rashmika Mandanna; Anil Kapoor; Bobby Deol; Tripti Dimri,₹917.82 crore,917.82,yes,Ranbir Kapoor; Bobby Deol
2023,Sam Bahadur,Meghna Gulzar,Vicky Kaushal; Sanya Malhotra; Fatima Sana Shaikh,est. ₹128.17 crore,128.17,yes,Vicky Kaushal
2023,The Archies,Zoya Akhtar,Mihir Ahuja; Suhana Khan; Khushi Kapoor; Agastya Nanda; Vedang Raina; Aditi Saigal; Yuvraj Menda,,,yes,Suhana Khan; Khushi Kapoor; Agastya Nanda
2023,Joram,Devashish Makhija,Manoj Bajpayee; Mohammed Zeeshan Ayyub; Smita Tambe,₹0.40 crore,0.40,no,
2023,Kadak Singh,Aniruddha Roy Chowdhury,Pankaj Tripathi; Parvathy Thiruvothu; Jaya Ahsan; Sanjana Sanghi; Dilip Shankar; Paresh Pahuja; Varun Buddhadev,,,no,
2023,Mast Mein Rehne Ka,Vijay Maurya,Jackie Shroff; Neena Gupta; Abhishek Chauhan; Monika Panwar; Rakhi Sawant; Faisal Malik,,,no,
2023,Kaisi Ye Dor,Ratna Neelam Pandey Sandeep S. Choudhary,Nikhil Pandey; Jashn Agnihotri; Ratna Neelam Pandey; Brijendra Kala,,,no,
2023,Dunki,Rajkumar Hirani,Shah Rukh Khan; Taapsee Pannu; Vicky Kaushal; Boman Irani; Vikram Kochhar; Anil Grover,₹470.6 crore,470.60,yes,Vicky Kaushal
2023,Dry Day,Saurabh Shukla,Jitendra Kumar; Annu Kapoor; Shriya Pilgaonkar,,,no,
2023,Kho Gaye Hum Kahan,Arjun Varain Singh,Adarsh Gourav; Siddhant Chaturvedi; Ananya Panday,,,yes,Ananya Panday
2023,Safed,Sandeep Singh,Abhay Verma; Meera Chopra,,,no,
2024,Tauba Tera Jalwa,Akashaditya Lama,Jatin Khurana; Ameesha Patel; Angela Krislinzki,,,no,
2024,Main Paapi Hoon,Jay Dogra,Ankur Nayyar,,,no,
2024,Merry Christmas,Sriram Raghavan,Katrina Kaif; Vijay Sethupathi,,,no,
2024,Main Atal Hoon,Ravi Jadhav,Pankaj Tripathi,₹8.65 crore,8.65,no,
2024,Fighter,Siddharth Anand,Hrithik Roshan; Deepika Padukone; Anil Kapoor; Karan Singh Grover; Akshay Oberoi; Sanjeeda Sheikh,₹344.46 crore,344.46,yes,Hrithik Roshan
2024,Teri Baaton Mein Aisa Uljha Jiya,Amit Joshi Aradhana Sah,Shahid Kapoor; Kriti Sanon; Dharmendra; Dimple Kapadia,₹133.64 crore,133.64,yes,Shahid Kapoor
2024,Bhakshak,Pulkit,Bhumi Pednekar; Sanjay Mishra; Sai Tamhankar; Aditya Srivastava,,,no,
2024,Lantrani,Gurvinder Singh Kaushik Ganguly Bhaskar Hazarika,Jitendra Kumar; Jisshu Sengupta; Johnny Lever; Nimisha Sajayan; Sanjay Mahanand; Boloram Das,,,no,
2024,Mirg,Tarun Sharma,Satish Kaushik; Anup Soni; Shwetaabh Singh; Raj Babbar,,,no,
2024,Dashmi,Shantanu Anant Tambe,Vardhan Puri; Gaurav Sareen; Sanjay Pandey; Rajesh Jais,,,no,
2024,Kuch Khattaa Ho Jaay,G. Ashok,Guru Randhawa; Saiee Manjrekar; Anupam Kher; Ila Arun,₹1.50 crore,1.50,no,
2024,Crakk,Aditya Datt,Vidyut Jammwal; Nora Fatehi; Arjun Rampal; Amy Jackson,₹ 17.08 crore,17.08,no,
2024,Article 370,Aditya Suhas Jambhale,Yami Gautam; Priyamani; Skand Thakur; Ashwini Kaul; Vaibhav Tatwawadi; Arun Govil; Kiran Karmarkar,₹110.57 crore,110.57,no,
2024,All India Rank,Varun Grover,Bodhisattva Sharma; Samta Sudiksha; Sheeba Chaddha; Geeta Agrawal; Neeraj Ayush Pandey; Saadat Khan,₹0.35 crores,0.35,no,
2024,Chote Nawab,Kumud Chaudhary,Akshay Oberoi; Plabita Borthakur; Svar Kamble; Shataf Figar; Ekavali Khanna; Rajshri Deshpande; Falaq Naaz; Sadiya Siddiqui; Lalit Tiwari; Sohaila Kapur; Ayush Tandon; Neeraj Sood,,,no,
2024,Laapataa Ladies,Kiran Rao,Ravi Kishan; Nitanshi Goel; Pratibha Ranta; Sparsh Srivastav; Chhaya Kadam,est. ₹25.26 crore,25.26,no,
2024,Dange,Bejoy Nambiar,Harshvardhan Rane; Ehan Bhat; Nikita Dutta; TJ Bhanu,,,no,
2024,Operation Valentine,Shakti Pratap Singh Hada,Varun Tej; Manushi Chhillar,,,no,
2024,Kaagaz 2,V. K. Prakash,Anupam Kher; Darshan Kumar; Smiriti Kalra; Satish Kaushik; Neena Gupta,,,no,
2024,Fairy Folk,Karan Gour,Rasika Duggal; Mukul Chadda; Chandrachoor Rai,,,no,
2024,Shaitaan,Vikas Bahl,Ajay Devgn; R. Madhavan; Jyothika,₹211.06 crore,211.06,no,
2024,Tera Kya Hoga Lovely,Balwinder Singh Janjua,Randeep Hooda; Ileana D'Cruz; Karan Kundrra,,,no,
2024,Alpha Beta Gamma,Shankar Srikumar,Nishan; Amit Kumar Vashisth; Reena Aggarwal,,,no,
2024,Yodha,Sagar Ambre Pushkar Ojha,Sidharth Malhotra; Raashii Khanna; Disha Patani,₹52 crore,52.00,no,
2024,Bastar: The Naxal Story,Sudipto Sen,Adah Sharma; Shilpa Shukla; Yashpal Sharma; Subrat Dutta; Raima Sen,₹1.79–3 crore,,no,
2024,Murder Mubarak,Homi Adajania,Sara Ali Khan; Pankaj Tripathi; Vijay Varma; Dimple Kapadia; Karisma Kapoor; Sanjay Kapoor; Tisca Chopra; Suhail Nayyar,,,yes,Sara Ali Khan; Karisma Kapoor; Sanjay Kapoor
2024,Ae Watan Mere Watan,Kannan Iyer,Sara Ali Khan; Sparsh Srivastav; Anand Tiwari; Benedict Garrett; Alexx O'Nell; Abhay Verma,,,yes,Sara Ali Khan
2024,Madgaon Express,Kunal Khemu,Divyenndu; Pratik Gandhi; Avinash Tiwary; Nora Fatehi; Upendra Limaye; Chhaya Kadam,est. ₹57.34 crore,57.34,no,
2024,Swatantrya Veer Savarkar,Randeep Hooda,Randeep Hooda; Ankita Lokhande; Amit Sial,₹31.23 crore,31.23,no,
2024,Crew,Rajesh A Krishnan,Tabu; Kareena Kapoor Khan; Kriti Sanon; Diljit Dosanjh,₹157.08 crore,157.08,yes,Kareena Kapoor Khan
2024,Woh Bhi Din The,Sajid Ali,Rohit Saraf; Adarsh Gourav; Sanjana Sanghi,,,no,
2024,Patna Shuklla,Vivek Budakoti,Raveena Tandon; Manav Vij,,,no,
2024,Bengal 1947,Akashaditya Lama,Devoleena Bhattacharjee; Omkar Das Manikpuri; Aditya Lakhia; Sohaila Kapur,,,no,
2024,Dukaan,Siddharth–Garima,Monika Panwar; Sikandar Kher; Monali Thakur,₹0.18 crore,0.18,yes,Sikandar Kher
2024,Bade Miyan Chote Miyan,Ali Abbas Zafar,Akshay Kumar; Tiger Shroff; Prithviraj Sukumaran; Manushi Chhillar; Alaya F; Sonakshi Sinha; Ronit Bose Roy,est. ₹ 102.16 crore,102.16,yes,Tiger Shroff; Sonakshi Sinha
2024,Maidaan,Amit Sharma,Ajay Devgn; Priyamani; Gajraj Rao,est. ₹68.09 crore,68.09,no,
2024,Amar Singh Chamkila,Imtiaz Ali,Diljit Dosanjh; Parineeti Chopra,,,no,
2024,Ameena,Kumar Raj,Rekha Rana; Anant Mahadevan,,,no,
2024,Gauraiya Live,Gabriel Vats,Ada Singh; Randhir Singh Thakur; Omkar Das Manikpuri; Shagufta Ali; Pankaj Jha; Seema Saini,,,no,
2024,Silence 2: The Night Owl Bar Shootout,Aban Bharucha Deohans,Manoj Bajpayee; Prachi Desai; Sahil Vaid; Parul Gulati; Shruti Bapna,,,no,
2024,Love Sex Aur Dhokha 2,Dibakar Banerjee,Mouni Roy; Nimrit Kaur Ahluwalia; Tusshar Kapoor; Urfi Javed; Sophie Choudry,₹ 0.50 crore,0.50,yes,Tusshar Kapoor
2024,Do Aur Do Pyaar,Shirsha Guha Thakurta,Vidya Balan; Pratik Gandhi; Ileana D'Cruz; Sendhil Ramamurthy,est. ₹4.63 crore,4.63,no,
2024,Kaam Chalu Hai,Palash Muchhal,Rajpal Yadav; Giaa Manek; Kurangi Nagraj,,,no,
2024,Appu,Prosenjit Ganguly,Arjun Bajwa; Rupa Bhimani; Abhijit Bhunia,,,no,
2024,Luv You Shankar,Rajiv S. Ruia,Shreyas Talpade; Tanishaa Mukerji; Abhimanyu Singh; Hemant Pandey,,,yes,Tanishaa Mukerji
2024,The Legacy of Jineshwar,Pradeep P. Jadhav Vivek Iyer,Shubham Vyas; Surendra Pal; Anil Lalwani; Manish Bishla,,,no,
2024,Ruslaan,Karan Butani,Aayush Sharma; Sushrii Shreya Mishraa; Jagapathi Babu; Vidya Malvade,est. ₹2.70 crore,2.70,no,
2024,Main Ladega,Gaurav Rana,Akash Pratap Singh,,,no,
2024,Srikanth,Tushar Hiranandani,Rajkummar Rao; Jyothika; Alaya F; Sharad Kelkar,est. ₹62.92 crore,62.92,no,
2024,Tipppsy,Deepak Tijori,Deepak Tijori; Natasha Suri; Kainaat Arora; Nazia Hussain; Alankrita Sahai; Sonia Birje,₹0.08 crore,0.08,no,
2024,Kartam Bhugtam,Soham P. Shah,Shreyas Talpade; Vijay Raaz; Madhoo; Aksha Pardasany,est. ₹1 crore,1.00,no,
2024,Bhaiyya Ji,Apoorva Singh Karki,Manoj Bajpayee; Suvinder Vicky; Jatin Goswami; Vipin Sharma; Zoya Hussain,est. ₹11.76 crore,11.76,no,
2024,Mr. & Mrs. Mahi,Sharan Sharma,Rajkummar Rao; Janhvi Kapoor,est. ₹51.96 crore,51.96,yes,Janhvi Kapoor
2024,Savi,Abhinay Deo,Anil Kapoor; Divya Khosla Kumar; Harshvardhan Rane,est. ₹17.81 crore,17.81,no,
2024,Chhota Bheem and the Curse of Damyaan,Rajiv Chilaka,Anupam Kher; Makrand Deshpande; Sanjay Bishnoi; Surbhi Tiwari; Yagya Bhasin,,,no,
2024,Dedh Bigha Zameen,Pulkit,Pratik Gandhi; Khushalii Kumar,,,no,
2024,House of Lies,Saumitra Singh,Sanjay Kapoor; Ssmilley Suri; Simran Kaur Suri; Hiten Paintal,,,yes,Sanjay Kapoor
2024,Malhar,Vishal Kumbhar,Sharib Hashmi; Anjali Patil; Rishi Saxena; Mohammad Samad; Shrinivas Pokale,,,no,
2024,Bajrang Aur Ali,Jaiveer,Sachin Parikh; Gaurav Shankar,,,no,
2024,Blackout,Devang Shashin Bhavsar,Vikrant Massey; Mouni Roy; Sunil Grover,,,no,
2024,Munjya,Aditya Sarpotdar,Sharvari; Abhay Verma; Mona Singh,₹132.13 crore,132.13,no,
2024,Phooli,Avinash Dhyani,Avinash Dhyani; Suruchi Saklani; Riya Baluni,,,no,
2024,Chandu Champion,Kabir Khan,Kartik Aaryan,est. ₹88.73 crore,88.73,no,
2024,Manihar,Sanjeev Kumar Rajput,Badrul Islam; Pankaj Berry,,,no,
2024,Luv Ki Arrange Marriage,Ishrat R. Khan,Sunny Singh; Avneet Kaur; Annu Kapoor; Supriya Pathak; Rajpal Yadav,,,no,
2024,Ishq Vishk Rebound,Nipun Dharmadhikari,Rohit Saraf; Pashmina Roshan; Jibraan Khan; Naila Grrewal,est. ₹6.13 crore,6.13,yes,Pashmina Roshan
2024,Maharaj,Siddharth P. Malhotra,Junaid Khan; Jaideep Ahlawat; Shalini Pandey; Sharvari,,,yes,Junaid Khan
2024,Hamare Baarah,Kamal Chandra,Annu Kapoor; Parth Samthaan; Manoj Joshi,11 crore,,no,
2024,Pushtaini,Vinod Rawat,Vinod Rawat; Hemant Pandey; Shashi Bhushan,,,no,
2024,Jahangir National University,Vinay Sharma,Siddharth Bodke; Urvashi Rautela; Rashami Desai; Piyush Mishra; Ravi Kishan,,,no,
2024,Rautu Ka Raaz,Anand Surapur,Nawazuddin Siddiqui; Rajesh Kumar; Narayani Shastri; Atul Tiwari,,,no,
2024,Sharmajee Ki Beti,Tahira Kashyap Khurana,Divya Dutta; Sakshi Tanwar; Saiyami Kher; Sharib Hashmi,,,no,
2024,Kooki,Pranab J Deka,Ritisha Khaund; Rajesh Tailang; Rina Rani; Dipannita Sharma; Devoleena Bhattacharjee,,,no,
2024,Kill,Nikhil Nagesh Bhat,Lakshya; Raghav Juyal; Tanya Maniktala,est. ₹47.12 crore,47.12,no,
2024,Wild Wild Punjab,Simarpreet Singh,Varun Sharma; Sunny Singh; Manjot Singh; Jassie Gill; Patralekha Paul; Ishita Raj Sharma,,,no,
2024,Sarfira,Sudha Kongara,Akshay Kumar; Paresh Rawal; Radhika Madan,est. ₹ 30.02 crore,30.02,no,
2024,Kakuda,Aditya Sarpotdar,Riteish Deshmukh; Sonakshi Sinha; Saqib Saleem,,,yes,Sonakshi Sinha
2024,Bad Newz,Anand Tiwari,Vicky Kaushal; Triptii Dimri; Ammy Virk; Neha Dhupia,₹115.74 crore,115.74,yes,Vicky Kaushal
2024,Accident or Conspiracy: Godhra,M.K Shivaaksh,Ranvir Shorey; Manoj Joshi,,,no,
2024,Bloody Ishq,Vikram Bhatt,Avika Gor; Vardhan Puri,,,no,
2024,Pride,Pankaj Kr Virat,Mimoh Chakraborty; Aishwarya Raj Bhakuni; Arif Zakaria,,,yes,Mimoh Chakraborty
2024,Auron Mein Kahan Dum Tha,Neeraj Pandey,Ajay Devgn; Tabu; Jimmy Sheirgill; Shantanu Maheshwari; Saiee Manjrekar,est. ₹12.91 crore,12.91,no,
2024,Ulajh,Sudhanshu Saria,Janhvi Kapoor; Gulshan Devaiah; Rajesh Tailang; Meiyang Chang; Roshan Mathew,est. ₹11.05 crore,11.05,yes,Janhvi Kapoor
2024,Aliya Basu Gayab Hai,Preeti Singh,Vinay Pathak; Raima Sen; Salim Diwan,,,no,
2024,Phir Aayi Hasseen Dillruba,Jayprad Desai,Taapsee Pannu; Vikrant Massey; Sunny Kaushal; Jimmy Sheirgill,,,yes,Sunny Kaushal
2024,Ghudchadi,Binoy Gandhi,Sanjay Dutt; Raveena Tandon; Parth Samthaan; Khushalii Kumar,,,yes,Sanjay Dutt
2024,Ghuspaithiya,Susi Ganeshan,Urvashi Rautela; Vineet Kumar Singh; Akshay Oberoi,,,no,
2024,Khel Khel Mein,Mudassar Aziz,Akshay Kumar; Taapsee Pannu; Fardeen Khan; Vaani Kapoor; Ammy Virk; Pragya Jaiswal; Aditya Seal,est. ₹56.78 crore,56.78,yes,Fardeen Khan
2024,Vedaa,Nikkhil Advani,John Abraham; Sharvari; Abhishek Banerjee; Ashish Vidyarthi,est. ₹26.71 crore,26.71,no,
2024,Stree 2,Amar Kaushik,Shraddha Kapoor; Rajkummar Rao; Aparshakti Khurana; Pankaj Tripathi; Abhishek Banerjee,₹874.58 crore,874.58,no,
2024,Tikdam,Vivek Anchalia,Amit Sial; Arisht Jain; Aarohi Saud; Divyansh Dwivedi; Nayan Bhatt,,,no,
2024,A Wedding Story,Abhinav Pareek,Vaibhav Tatwawadi; Mukti Mohan; Lakshvir Singh Saran; Monica Chaudhary; Akshay Anand,,,no,
2024,Pad Gaye Pange,Santosh Kumar,Samarpan Singh; Rajpal Yadav; Rajesh Sharma; Faisal Malik; Varsha Rekhate; Rrajesh Yadav,,,no,
2024,Visfot,Kookie Gulati,Riteish Deshmukh; Fardeen Khan; Priya Bapat; Krystle D'Souza,,,yes,Fardeen Khan
2024,The Buckingham Murders,Hansal Mehta,Kareena Kapoor Khan; Ash Tandon; Ranveer Brar; Keith Allen,est. ₹ 14.56 crore,14.56,yes,Kareena Kapoor Khan
2024,Sector 36,Aditya Nimbalkar,Vikrant Massey; Deepak Dobriyal,,,no,
2024,Berlin,Atul Sabharwal,Ishwak Singh; Aparshakti Khurana; Rahul Bose; Anupriya Goenka; Kabir Bedi,,,no,
2024,Adbhut,Sabbir Khan,Nawazuddin Siddiqui; Diana Penty; Shreya Dhanwanthary; Rohan Mehra,,,no,
2024,Kahan Shuru Kahan Khatam,Saurabh Dasgupta,Dhvani Bhanushali; Aashim Gulati; Supriya Pilgaonkar; Rakesh Bedi; Sonali Sachdev; Rajesh Sharma; Akhilendra Mishra; Chittranjan Tripathy; Vikram Kochhar; Himansh Kohli; Vikas Verma,,,no,
2024,Yudhra,Ravi Udyawar,Siddhant Chaturvedi; Malavika Mohanan; Raghav Juyal; Gajraj Rao; Ram Kapoor,est. ₹11.31 crore,11.31,no,
2024,Nasha Jurm Aur Gangsters,Rajkumar Patra,Rajkumar Patra; Rocky Rupkumar Patra; Yudi; Munni Pankaj; Abhijit Acharjee,,,no,
2024,Jo Tera Hai Woh Mera Hai,Raj Trivedi,Paresh Rawal; Amit Sial; Faisal Malik; Sonali Kulkarni; Sonnalli Seygall,,,no,
2024,"Love, Sitara",Vandana Kataria,Sobhita Dhulipala; Rajeev Siddhartha; Sonali Kulkarni; B. Jayashree; Virginia Rodrigues; Sanjay Bhutiani; Tamara D’Souza; Rijul Ray,,,no,
2024,Binny And Family,Ssanjay Tripaathy,Anjini Dhawan; Pankaj Kapur; Rajesh Kumar; Charu Shankar; Himani Shivpuri; Naman Tripathy,,,no,
2024,CTRL,Vikramaditya Motwane,Ananya Panday; Vihaan Samat,,,yes,Ananya Panday
2024,Amar Prem Ki Prem Kahani,Hardik Gajjar,Sunny Singh; Aditya Seal; Pranutan Bahl,,,no,
2024,The Signature,Gajendra Ahire,Anupam Kher; Mahima Chaudhry; Neena Kulkarni; Annu Kapoor; Ranvir Shorey,,,no,
2024,Jigra,Vasan Bala,Alia Bhatt; Vedang Raina,est. ₹55.05 crore,55.05,yes,Alia Bhatt
2024,Vicky Vidya Ka Woh Wala Video,Raaj Shaandilyaa,Rajkummar Rao; Triptii Dimri,est. ₹55.51 crore,55.51,no,
2024,Aayushmati Geeta Matric Pass,Prradip Khairwar,Kashika Kapoor; Anuj Saini; Atul Srivastav; Alka Amin,,,no,
2024,Do Patti,Shashanka Chaturvedi,Kajol; Kriti Sanon; Shaheer Sheikh; Tanvi Azmi; Brijendra Kala; Vivek Mushran; Prachi Shah,,,yes,Kajol
2024,Bandaa Singh Chaudhary,Abhishek Saxena,Arshad Warsi; Meher Vij,,,no,
2024,The Miranda Brothers,Sanjay Gupta,Harshvardhan Rane; Meezaan Jafri,,,yes,Meezaan Jafri
2024,Navras Katha Collage,Praveen Hingonia,Praveen Hingonia; Sheeba Chaddha; Rajesh Sharma; Alka Amin; Revathi Pillai,,,no,
